#                  N = 80.00                                       N = 60.00                                       N = 60.00                                       N = 80.00                                       N = 50.00                                       N = 70.00                                       N = 50.00                                       N = 60.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  2.92000000E+00  3.56734523E-03  1.35334374E-04  2.19000000E+00  2.77568166E-02  6.30872698E-05  2.19000000E+00  6.00837003E-02  1.79870107E-03  2.92000000E+00  2.60532599E-03  1.18597107E-04  2.19000000E+00  6.74143327E-02  4.15188934E-04  2.92000000E+00  3.58926052E-03  1.23408915E-04  2.19000000E+00  6.78820044E-02  2.75592366E-04  2.92000000E+00  4.42560019E-03  1.15610718E-04  2.92000000E+00  5.89874892E-03  9.99131853E-05  2.19000000E+00  6.86033280E-02  5.09941598E-05  2.19000000E+00  6.59030708E-02  1.58871614E-04  2.92000000E+00  7.35366820E-03  9.93367682E-05  2.92000000E+00  7.92690600E-03  5.70578479E-05  2.19000000E+00  6.38450112E-02  1.13886591E-04  2.92000000E+00  6.54577833E-03  2.26024526E-05  2.19000000E+00  5.98469618E-02  1.41046566E-04  2.92000000E+00  3.20471102E-04  6.75772530E-07  2.19000000E+00  5.47945594E-02  7.40615687E-05  2.19000000E+00  4.70359532E-02  5.57703867E-05  2.92000000E+00  2.21279289E-05  7.67353523E-08
  2.96000000E+00  3.41795145E-03  1.19984586E-04  2.22000000E+00  3.24627055E-02  6.54368815E-05  2.22000000E+00  6.34295414E-02  1.71792904E-03  2.96000000E+00  2.58024793E-03  1.30223826E-04  2.22000000E+00  6.98490539E-02  3.82004178E-04  2.96000000E+00  3.65857626E-03  1.30209072E-04  2.22000000E+00  7.01550684E-02  2.57150346E-04  2.96000000E+00  4.47452346E-03  1.13261740E-04  2.96000000E+00  6.23585864E-03  1.03135807E-04  2.22000000E+00  7.07872631E-02  5.27518560E-05  2.22000000E+00  6.71509130E-02  1.74790467E-04  2.96000000E+00  7.88886850E-03  1.01940748E-04  2.96000000E+00  8.55100867E-03  5.90385739E-05  2.22000000E+00  6.48562972E-02  1.19333033E-04  2.96000000E+00  7.10401100E-03  2.40897906E-05  2.22000000E+00  6.06120503E-02  1.46635904E-04  2.96000000E+00  3.53323739E-04  7.21235970E-07  2.22000000E+00  5.52656597E-02  7.91022540E-05  2.22000000E+00  4.71181572E-02  5.71306864E-05  2.96000000E+00  2.43874722E-05  8.08637353E-08
  3.00000000E+00  3.40559113E-03  1.13331097E-04  2.25000000E+00  3.76252479E-02  7.43464434E-05  2.25000000E+00  6.66471289E-02  1.62641945E-03  3.00000000E+00  2.69205766E-03  1.40610810E-04  2.25000000E+00  7.21510904E-02  3.45147591E-04  3.00000000E+00  3.84400787E-03  1.32851277E-04  2.25000000E+00  7.22068088E-02  2.26971358E-04  3.00000000E+00  4.60688739E-03  1.15185471E-04  3.00000000E+00  6.59377190E-03  1.04174923E-04  2.25000000E+00  7.27260963E-02  5.23665188E-05  2.25000000E+00  6.81588095E-02  1.90984954E-04  3.00000000E+00  8.52250099E-03  1.02759848E-04  3.00000000E+00  9.28821089E-03  6.14721748E-05  2.25000000E+00  6.55943272E-02  1.26093638E-04  3.00000000E+00  7.70494815E-03  2.48382443E-05  2.25000000E+00  6.11969414E-02  1.54834067E-04  3.00000000E+00  3.88122475E-04  8.15160829E-07  2.25000000E+00  5.54958518E-02  8.18581290E-05  2.25000000E+00  4.70708378E-02  5.87786132E-05  3.00000000E+00  2.68148253E-05  8.77626825E-08
  3.04000000E+00  3.45346889E-03  1.11107213E-04  2.28000000E+00  4.33404284E-02  7.60254766E-05  2.28000000E+00  6.98341029E-02  1.50008275E-03  3.04000000E+00  2.85081434E-03  1.45359108E-04  2.28000000E+00  7.42966943E-02  3.12461339E-04  3.04000000E+00  4.07328011E-03  1.38260270E-04  2.28000000E+00  7.40451473E-02  2.02579653E-04  3.04000000E+00  4.83585289E-03  1.30993574E-04  3.04000000E+00  7.08068314E-03  1.06788778E-04  2.28000000E+00  7.44489188E-02  5.12732304E-05  2.28000000E+00  6.89614671E-02  2.09246321E-04  3.04000000E+00  9.19008837E-03  1.09060699E-04  3.04000000E+00  1.00416815E-02  6.22782120E-05  2.28000000E+00  6.61627487E-02  1.33794104E-04  3.04000000E+00  8.36909819E-03  2.41725709E-05  2.28000000E+00  6.15872011E-02  1.61095263E-04  3.04000000E+00  4.26212569E-04  8.76437817E-07  2.28000000E+00  5.55614261E-02  8.35075366E-05  2.28000000E+00  4.68434568E-02  5.96411718E-05  3.04000000E+00  2.94564593E-05  9.49045804E-08
  3.08000000E+00  3.59561225E-03  1.04252210E-04  2.31000000E+00  4.94762896E-02  7.65817997E-05  2.31000000E+00  7.29163283E-02  1.36582130E-03  3.08000000E+00  3.11190811E-03  1.54525806E-04  2.31000000E+00  7.61711415E-02  2.65580433E-04  3.08000000E+00  4.42332483E-03  1.41716611E-04  2.31000000E+00  7.56088238E-02  1.74579417E-04  3.08000000E+00  5.13544508E-03  1.42681257E-04  3.08000000E+00  7.61977958E-03  1.17715760E-04  2.31000000E+00  7.59573262E-02  5.43034351E-05  2.31000000E+00  6.94997373E-02  2.26652351E-04  3.08000000E+00  9.96670258E-03  1.15246548E-04  3.08000000E+00  1.09236608E-02  6.51744065E-05  2.31000000E+00  6.64385555E-02  1.45365628E-04  3.08000000E+00  9.07651610E-03  2.50214746E-05  2.31000000E+00  6.17186505E-02  1.67344808E-04  3.08000000E+00  4.67116123E-04  9.51404933E-07  2.31000000E+00  5.54411560E-02  8.50980366E-05  2.31000000E+00  4.64915937E-02  6.19323041E-05  3.08000000E+00  3.24069036E-05  1.04302047E-07
  3.12000000E+00  3.88113901E-03  1.02899530E-04  2.34000000E+00  5.59540111E-02  7.98551618E-05  2.34000000E+00  7.58458387E-02  1.19673441E-03  3.12000000E+00  3.45641671E-03  1.63015538E-04  2.34000000E+00  7.78535430E-02  2.37979631E-04  3.12000000E+00  4.81115864E-03  1.46330120E-04  2.34000000E+00  7.69402787E-02  1.46504932E-04  3.12000000E+00  5.57610543E-03  1.53247993E-04  3.12000000E+00  8.27241270E-03  1.27084077E-04  2.34000000E+00  7.71179047E-02  5.57512033E-05  2.34000000E+00  6.98107948E-02  2.34958579E-04  3.12000000E+00  1.07702734E-02  1.15974466E-04  3.12000000E+00  1.17861721E-02  6.80134781E-05  2.34000000E+00  6.65110037E-02  1.53385818E-04  3.12000000E+00  9.83354485E-03  2.62491991E-05  2.34000000E+00  6.16361597E-02  1.70519602E-04  3.12000000E+00  5.11155701E-04  1.03946547E-06  2.34000000E+00  5.50801600E-02  8.83695986E-05  2.34000000E+00  4.59521998E-02  6.24679889E-05  3.12000000E+00  3.54505572E-05  1.14378040E-07
  3.16000000E+00  4.23766372E-03  1.05635093E-04  2.37000000E+00  6.27751910E-02  8.52041696E-05  2.37000000E+00  7.86558059E-02  1.02195431E-03  3.16000000E+00  3.86095517E-03  1.71719646E-04  2.37000000E+00  7.92250671E-02  2.29582412E-04  3.16000000E+00  5.30088184E-03  1.54678755E-04  2.37000000E+00  7.79844302E-02  1.30184965E-04  3.16000000E+00  6.06205720E-03  1.66014472E-04  3.16000000E+00  8.95382289E-03  1.28572340E-04  2.37000000E+00  7.79753542E-02  5.60855343E-05  2.37000000E+00  6.98012378E-02  2.54899019E-04  3.16000000E+00  1.16635342E-02  1.19497795E-04  3.16000000E+00  1.27780754E-02  6.82546268E-05  2.37000000E+00  6.63190469E-02  1.66245198E-04  3.16000000E+00  1.06430693E-02  2.80356024E-05  2.37000000E+00  6.12729067E-02  1.78767966E-04  3.16000000E+00  5.58871502E-04  1.13176094E-06  2.37000000E+00  5.45514019E-02  9.06225091E-05  2.37000000E+00  4.52476591E-02  6.38744058E-05  3.16000000E+00  3.88041973E-05  1.21000476E-07
  3.20000000E+00  4.68876592E-03  1.04263649E-04  2.40000000E+00  6.97428096E-02  8.22526299E-05  2.40000000E+00  8.11560636E-02  8.17954661E-04  3.20000000E+00  4.35311904E-03  1.76130109E-04  2.40000000E+00  8.02857139E-02  2.44845161E-04  3.20000000E+00  5.86021785E-03  1.60966705E-04  2.40000000E+00  7.87052518E-02  1.48535888E-04  3.20000000E+00  6.61398049E-03  1.76513051E-04  3.20000000E+00  9.73145754E-03  1.33643311E-04  2.40000000E+00  7.85371906E-02  5.54545346E-05  2.40000000E+00  6.95285305E-02  2.68516067E-04  3.20000000E+00  1.26240976E-02  1.25286270E-04  3.20000000E+00  1.38597040E-02  7.36301807E-05  2.40000000E+00  6.58304303E-02  1.72524175E-04  3.20000000E+00  1.15161912E-02  2.88443077E-05  2.40000000E+00  6.07075076E-02  1.82739724E-04  3.20000000E+00  6.09711535E-04  1.23333511E-06  2.40000000E+00  5.37746832E-02  9.31197005E-05  2.40000000E+00  4.43812529E-02  6.28589042E-05  3.20000000E+00  4.23689241E-05  1.31469089E-07
  3.24000000E+00  5.24281885E-03  1.06571584E-04  2.43000000E+00  7.69272710E-02  8.92050291E-05  2.43000000E+00  8.33804516E-02  6.17240225E-04  3.24000000E+00  4.94445497E-03  1.88478592E-04  2.43000000E+00  8.10002431E-02  2.68572713E-04  3.24000000E+00  6.56348413E-03  1.68976504E-04  2.43000000E+00  7.90063019E-02  1.74683956E-04  3.24000000E+00  7.31525367E-03  1.89620876E-04  3.24000000E+00  1.06105625E-02  1.31893871E-04  2.43000000E+00  7.87499845E-02  5.40328744E-05  2.43000000E+00  6.89484251E-02  2.78538517E-04  3.24000000E+00  1.37104849E-02  1.28302956E-04  3.24000000E+00  1.49512856E-02  7.72739243E-05  2.43000000E+00  6.50518098E-02  1.81529371E-04  3.24000000E+00  1.24390868E-02  3.19920538E-05  2.43000000E+00  5.99180436E-02  1.80390113E-04  3.24000000E+00  6.64515006E-04  1.34832574E-06  2.43000000E+00  5.28107515E-02  9.61730328E-05  2.43000000E+00  4.33624561E-02  6.40845231E-05  3.24000000E+00  4.61859443E-05  1.42507441E-07
  3.28000000E+00  5.87455169E-03  1.06928748E-04  2.46000000E+00  8.39802350E-02  9.34098738E-05  2.46000000E+00  8.53073930E-02  4.39530957E-04  3.28000000E+00  5.67440630E-03  1.96794052E-04  2.46000000E+00  8.13530237E-02  3.09280047E-04  3.28000000E+00  7.31879587E-03  1.72993458E-04  2.46000000E+00  7.90100422E-02  2.02628244E-04  3.28000000E+00  8.16571092E-03  2.03340438E-04  3.28000000E+00  1.16241821E-02  1.46681630E-04  2.46000000E+00  7.85310981E-02  5.00037864E-05  2.46000000E+00  6.80699464E-02  2.93809305E-04  3.28000000E+00  1.48557363E-02  1.45859377E-04  3.28000000E+00  1.61594726E-02  7.69391492E-05  2.46000000E+00  6.40164441E-02  1.89643606E-04  3.28000000E+00  1.34259392E-02  3.28531422E-05  2.46000000E+00  5.88354660E-02  1.84274218E-04  3.28000000E+00  7.22081810E-04  1.48530545E-06  2.46000000E+00  5.16590932E-02  9.15156066E-05  2.46000000E+00  4.21837815E-02  6.36537239E-05  3.28000000E+00  5.02661468E-05  1.55081498E-07
  3.32000000E+00  6.60807338E-03  1.05130040E-04  2.49000000E+00  9.09758497E-02  8.70559826E-05  2.49000000E+00  8.68224470E-02  3.08179912E-04  3.32000000E+00  6.46167304E-03  1.90736279E-04  2.49000000E+00  8.13826691E-02  3.66498269E-04  3.32000000E+00  8.23970518E-03  1.79772837E-04  2.49000000E+00  7.86198591E-02  2.36591745E-04  3.32000000E+00  9.04837064E-03  2.15439361E-04  3.32000000E+00  1.26979873E-02  1.57769002E-04  2.49000000E+00  7.79421123E-02  4.99248272E-05  2.49000000E+00  6.69165083E-02  2.99065528E-04  3.32000000E+00  1.60983034E-02  1.45570114E-04  3.32000000E+00  1.74105014E-02  8.18903699E-05  2.49000000E+00  6.27294333E-02  2.00600519E-04  3.32000000E+00  1.44954004E-02  3.66216653E-05  2.49000000E+00  5.75177343E-02  1.81704777E-04  3.32000000E+00  7.82961084E-04  1.60822410E-06  2.49000000E+00  5.02744508E-02  9.65672445E-05  2.49000000E+00  4.08781561E-02  6.25470125E-05  3.32000000E+00  5.45925471E-05  1.65722789E-07
  3.36000000E+00  7.56026087E-03  1.09700459E-04  2.52000000E+00  9.76751589E-02  8.99923812E-05  2.52000000E+00  8.79365483E-02  3.28063679E-04  3.36000000E+00  7.41168018E-03  1.95104731E-04  2.52000000E+00  8.09088905E-02  4.20627399E-04  3.36000000E+00  9.30429587E-03  1.86804813E-04  2.52000000E+00  7.78432143E-02  2.81497845E-04  3.36000000E+00  1.00629215E-02  2.26354344E-04  3.36000000E+00  1.39563386E-02  1.61701677E-04  2.52000000E+00  7.69979695E-02  5.05788667E-05  2.52000000E+00  6.53937757E-02  3.04692418E-04  3.36000000E+00  1.74457956E-02  1.51417682E-04  3.36000000E+00  1.87360364E-02  7.90458857E-05  2.52000000E+00  6.11307218E-02  2.03566226E-04  3.36000000E+00  1.55847855E-02  3.70939152E-05  2.52000000E+00  5.59502494E-02  1.79251555E-04  3.36000000E+00  8.48394447E-04  1.76507510E-06  2.52000000E+00  4.87139478E-02  9.98671809E-05  2.52000000E+00  3.94135730E-02  6.17982914E-05  3.36000000E+00  5.90889754E-05  1.78379987E-07
  3.40000000E+00  8.46500209E-03  1.08540298E-04  2.55000000E+00  1.03889805E-01  8.92439599E-05  2.55000000E+00  8.85607719E-02  4.84132455E-04  3.40000000E+00  8.51932842E-03  2.01076231E-04  2.55000000E+00  8.00866699E-02  4.69221683E-04  3.40000000E+00  1.04487576E-02  1.89196731E-04  2.55000000E+00  7.66783080E-02  3.15001035E-04  3.40000000E+00  1.12731653E-02  2.44421421E-04  3.40000000E+00  1.52491850E-02  1.66833524E-04  2.55000000E+00  7.56310317E-02  4.54169717E-05  2.55000000E+00  6.36611508E-02  3.10761125E-04  3.40000000E+00  1.88796594E-02  1.55507032E-04  3.40000000E+00  2.01559368E-02  8.31880040E-05  2.55000000E+00  5.93255329E-02  2.13651507E-04  3.40000000E+00  1.67346955E-02  4.13797376E-05  2.55000000E+00  5.42148280E-02  1.80416578E-04  3.40000000E+00  9.16930532E-04  1.85607803E-06  2.55000000E+00  4.70001617E-02  9.60374361E-05  2.55000000E+00  3.78425266E-02  5.91713720E-05  3.40000000E+00  6.38550852E-05  2.00860725E-07
  3.44000000E+00  9.62812210E-03  1.20868251E-04  2.58000000E+00  1.09586644E-01  8.85871431E-05  2.58000000E+00  8.86649134E-02  6.86781902E-04  3.44000000E+00  9.72279159E-03  1.89265927E-04  2.58000000E+00  7.88615623E-02  5.33195663E-04  3.44000000E+00  1.17163888E-02  1.89155247E-04  2.58000000E+00  7.50717660E-02  3.45943609E-04  3.44000000E+00  1.25732652E-02  2.54586661E-04  3.44000000E+00  1.66889937E-02  1.74308640E-04  2.58000000E+00  7.39050761E-02  4.59431087E-05  2.58000000E+00  6.16602225E-02  3.12134651E-04  3.44000000E+00  2.03683763E-02  1.63311669E-04  3.44000000E+00  2.16847469E-02  8.59200429E-05  2.58000000E+00  5.72550445E-02  2.13038971E-04  3.44000000E+00  1.79549822E-02  4.26154738E-05  2.58000000E+00  5.22109224E-02  1.75999343E-04  3.44000000E+00  9.88499907E-04  2.01288454E-06  2.58000000E+00  4.50948027E-02  9.44242943E-05  2.58000000E+00  3.61330512E-02  5.83481431E-05  3.44000000E+00  6.90124720E-05  2.07267983E-07
  3.48000000E+00  1.09052725E-02  1.08504101E-04  2.61000000E+00  1.14580046E-01  9.03467620E-05  2.61000000E+00  8.82937198E-02  9.02455679E-04  3.48000000E+00  1.11360177E-02  1.84841306E-04  2.61000000E+00  7.71890353E-02  5.79213737E-04  3.48000000E+00  1.31490216E-02  1.87090100E-04  2.61000000E+00  7.31233201E-02  3.82663519E-04  3.48000000E+00  1.40472827E-02  2.69304051E-04  3.48000000E+00  1.82064913E-02  1.85140394E-04  2.61000000E+00  7.18106813E-02  4.26362839E-05  2.61000000E+00  5.93600322E-02  3.12095351E-04  3.48000000E+00  2.20377341E-02  1.67935445E-04  3.48000000E+00  2.32030346E-02  8.67283395E-05  2.61000000E+00  5.49737516E-02  2.15767527E-04  3.48000000E+00  1.92322239E-02  4.65995765E-05  2.61000000E+00  5.00268793E-02  1.71253056E-04  3.48000000E+00  1.06408207E-03  2.18309421E-06  2.61000000E+00  4.30389813E-02  9.22496100E-05  2.61000000E+00  3.43339186E-02  5.64273811E-05  3.48000000E+00  7.42744834E-05  2.23117391E-07
  3.52000000E+00  1.22991258E-02  1.26240825E-04  2.64000000E+00  1.18664038E-01  8.97725909E-05  2.64000000E+00  8.74278061E-02  1.10317130E-03  3.52000000E+00  1.27218943E-02  1.85288117E-04  2.64000000E+00  7.51679828E-02  6.27689506E-04  3.52000000E+00  1.48094460E-02  1.91715803E-04  2.64000000E+00  7.08021151E-02  4.16181319E-04  3.52000000E+00  1.56237222E-02  2.72050340E-04  3.52000000E+00  1.98249481E-02  1.85281019E-04  2.64000000E+00  6.93455234E-02  4.30857984E-05  2.64000000E+00  5.68070970E-02  3.10182909E-04  3.52000000E+00  2.36628521E-02  1.68841468E-04  3.52000000E+00  2.48450680E-02  8.52086843E-05  2.64000000E+00  5.24659734E-02  2.19869805E-04  3.52000000E+00  2.05740230E-02  4.76983190E-05  2.64000000E+00  4.76855823E-02  1.69888392E-04  3.52000000E+00  1.14276551E-03  2.36134427E-06  2.64000000E+00  4.08563417E-02  9.15712898E-05  2.64000000E+00  3.24551762E-02  5.51577011E-05  3.52000000E+00  7.97523082E-05  2.40940183E-07
  3.56000000E+00  1.39854941E-02  1.24273411E-04  2.67000000E+00  1.21800448E-01  8.45248823E-05  2.67000000E+00  8.59466364E-02  1.27917192E-03  3.56000000E+00  1.44323069E-02  1.76147372E-04  2.67000000E+00  7.26842497E-02  6.60512122E-04  3.56000000E+00  1.65629352E-02  1.94125001E-04  2.67000000E+00  6.81896450E-02  4.38848518E-04  3.56000000E+00  1.73685560E-02  2.89201022E-04  3.56000000E+00  2.16734276E-02  1.91404669E-04  2.67000000E+00  6.65729803E-02  4.13385975E-05  2.67000000E+00  5.40712975E-02  3.05975489E-04  3.56000000E+00  2.55549938E-02  1.73388523E-04  3.56000000E+00  2.65676825E-02  8.18536386E-05  2.67000000E+00  4.97972005E-02  2.16834075E-04  3.56000000E+00  2.18989283E-02  5.64404419E-05  2.67000000E+00  4.51685524E-02  1.63070425E-04  3.56000000E+00  1.22316639E-03  2.53576512E-06  2.67000000E+00  3.85949827E-02  8.87743606E-05  2.67000000E+00  3.05125842E-02  5.06060086E-05  3.56000000E+00  8.54455943E-05  2.58720948E-07
  3.60000000E+00  1.58263516E-02  1.22646848E-04  2.70000000E+00  1.23732382E-01  8.65053901E-05  2.70000000E+00  8.39167287E-02  1.44815461E-03  3.60000000E+00  1.64085337E-02  1.76587007E-04  2.70000000E+00  6.98859689E-02  6.93795720E-04  3.60000000E+00  1.85754333E-02  1.88349962E-04  2.70000000E+00  6.51958644E-02  4.56734634E-04  3.60000000E+00  1.93222605E-02  3.09081976E-04  3.60000000E+00  2.35745979E-02  2.06434758E-04  2.70000000E+00  6.35205865E-02  4.31705760E-05  2.70000000E+00  5.11642331E-02  2.98408644E-04  3.60000000E+00  2.74257727E-02  1.74332278E-04  3.60000000E+00  2.83483245E-02  8.84190799E-05  2.70000000E+00  4.69893220E-02  2.14296129E-04  3.60000000E+00  2.33055482E-02  5.09961550E-05  2.70000000E+00  4.25668547E-02  1.56779245E-04  3.60000000E+00  1.30683439E-03  2.71926157E-06  2.70000000E+00  3.62062635E-02  8.30871702E-05  2.70000000E+00  2.85194782E-02  5.07536798E-05  3.60000000E+00  9.13451770E-05  2.73690960E-07
  3.64000000E+00  1.77358824E-02  1.31967218E-04  2.73000000E+00  1.24571210E-01  9.52801242E-05  2.73000000E+00  8.13549004E-02  1.58152105E-03  3.64000000E+00  1.85192445E-02  1.63866929E-04  2.73000000E+00  6.67494479E-02  7.23447057E-04  3.64000000E+00  2.07009058E-02  1.95095738E-04  2.73000000E+00  6.19571971E-02  4.65162937E-04  3.64000000E+00  2.14773987E-02  3.21284718E-04  3.64000000E+00  2.57098687E-02  2.09781169E-04  2.73000000E+00  6.02214029E-02  3.98244411E-05  2.73000000E+00  4.80947809E-02  2.90241378E-04  3.64000000E+00  2.93620480E-02  1.74582185E-04  3.64000000E+00  3.01392544E-02  8.53705651E-05  2.73000000E+00  4.40529326E-02  2.07868206E-04  3.64000000E+00  2.47672470E-02  5.30438034E-05  2.73000000E+00  3.98288679E-02  1.52230914E-04  3.64000000E+00  1.39270573E-03  2.88358190E-06  2.73000000E+00  3.37651652E-02  8.29068570E-05  2.73000000E+00  2.64926236E-02  4.73463021E-05  3.64000000E+00  9.72785974E-05  2.92924637E-07
  3.68000000E+00  1.99886157E-02  1.24969448E-04  2.76000000E+00  1.24016365E-01  9.22991351E-05  2.76000000E+00  7.83245828E-02  1.69601000E-03  3.68000000E+00  2.09269157E-02  1.62853066E-04  2.76000000E+00  6.32878022E-02  7.45654471E-04  3.68000000E+00  2.30268357E-02  1.90488770E-04  2.76000000E+00  5.84498433E-02  4.76189585E-04  3.68000000E+00  2.37091204E-02  3.27551143E-04  3.68000000E+00  2.80232564E-02  2.13190867E-04  2.76000000E+00  5.66657826E-02  3.85003761E-05  2.76000000E+00  4.48861985E-02  2.78380265E-04  3.68000000E+00  3.14832402E-02  1.72818486E-04  3.68000000E+00  3.20224431E-02  8.23714204E-05  2.76000000E+00  4.10445079E-02  2.01614781E-04  3.68000000E+00  2.62430441E-02  5.66751933E-05  2.76000000E+00  3.70403780E-02  1.47679711E-04  3.68000000E+00  1.47969331E-03  3.08667557E-06  2.76000000E+00  3.12967011E-02  7.84889522E-05  2.76000000E+00  2.44496073E-02  4.45391545E-05  3.68000000E+00  1.03421394E-04  3.11794507E-07
  3.72000000E+00  2.24135883E-02  1.28971401E-04  2.79000000E+00  1.22431285E-01  1.00321472E-04  2.79000000E+00  7.48406823E-02  1.77190610E-03  3.72000000E+00  2.35180614E-02  1.58834815E-04  2.79000000E+00  5.96251781E-02  7.48125528E-04  3.72000000E+00  2.56186037E-02  1.94655038E-04  2.79000000E+00  5.47945358E-02  4.69518110E-04  3.72000000E+00  2.61150034E-02  3.28870851E-04  3.72000000E+00  3.03396668E-02  2.11674185E-04  2.79000000E+00  5.29310686E-02  3.69862968E-05  2.79000000E+00  4.16607895E-02  2.66013015E-04  3.72000000E+00  3.36799277E-02  1.78720669E-04  3.72000000E+00  3.39610358E-02  8.43341942E-05  2.79000000E+00  3.79483708E-02  1.90656751E-04  3.72000000E+00  2.77249823E-02  6.26514003E-05  2.79000000E+00  3.41968343E-02  1.38195410E-04  3.72000000E+00  1.56792355E-03  3.22461705E-06  2.79000000E+00  2.88136066E-02  7.25934628E-05  2.79000000E+00  2.24325458E-02  4.08241963E-05  3.72000000E+00  1.09540134E-04  3.31762404E-07
  3.76000000E+00  2.49811517E-02  1.22091302E-04  2.82000000E+00  1.19616677E-01  9.25667544E-05  2.82000000E+00  7.09466959E-02  1.83037525E-03  3.76000000E+00  2.63884589E-02  1.48749776E-04  2.82000000E+00  5.57313002E-02  7.37571908E-04  3.76000000E+00  2.82970391E-02  1.87363320E-04  2.82000000E+00  5.09581938E-02  4.73654454E-04  3.76000000E+00  2.87248573E-02  3.38418642E-04  3.76000000E+00  3.27459625E-02  2.16742622E-04  2.82000000E+00  4.91144853E-02  3.64967564E-05  2.82000000E+00  3.83674725E-02  2.54413758E-04  3.76000000E+00  3.58644766E-02  1.71059833E-04  3.76000000E+00  3.58875690E-02  8.44045412E-05  2.82000000E+00  3.48670835E-02  1.82960571E-04  3.76000000E+00  2.92467959E-02  6.28436293E-05  2.82000000E+00  3.13728483E-02  1.29441044E-04  3.76000000E+00  1.65621085E-03  3.42113136E-06  2.82000000E+00  2.63400000E-02  6.95953260E-05  2.82000000E+00  2.04131198E-02  3.68780821E-05  3.76000000E+00  1.15832243E-04  3.51881238E-07
  3.80000000E+00  2.78850985E-02  1.25746712E-04  2.85000000E+00  1.15682294E-01  9.08096885E-05  2.85000000E+00  6.66748192E-02  1.83946355E-03  3.80000000E+00  2.94483167E-02  1.43402587E-04  2.85000000E+00  5.16738660E-02  7.35637607E-04  3.80000000E+00  3.11283720E-02  1.80820229E-04  2.85000000E+00  4.70163468E-02  4.58451996E-04  3.80000000E+00  3.15498845E-02  3.53836083E-04  3.80000000E+00  3.53080706E-02  2.23101179E-04  2.85000000E+00  4.52215018E-02  3.50803328E-05  2.85000000E+00  3.50626766E-02  2.38159611E-04  3.80000000E+00  3.80731033E-02  1.70756401E-04  3.80000000E+00  3.78351171E-02  8.74837359E-05  2.85000000E+00  3.17758794E-02  1.72558913E-04  3.80000000E+00  3.07133578E-02  6.70185994E-05  2.85000000E+00  2.85628396E-02  1.20220814E-04  3.80000000E+00  1.74435228E-03  3.60114685E-06  2.85000000E+00  2.39001255E-02  6.13366728E-05  2.85000000E+00  1.84667983E-02  3.39255176E-05  3.80000000E+00  1.21874089E-04  3.71280557E-07
