#                  N = 40.00                                       N = 60.00                                       N = 60.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  6.90000000E-01  6.45800463E-02  8.66724611E-04  6.90000000E-01  5.98738398E-02  1.97564702E-04  6.90000000E-01  5.97838929E-02  1.84582434E-04  6.90000000E-01  6.19784562E-02  1.50621142E-04  6.90000000E-01  6.27354969E-02  1.86251702E-04  6.90000000E-01  6.24581846E-02  1.70268801E-04  6.90000000E-01  6.27311997E-02  1.57328456E-04  6.90000000E-01  6.18839853E-02  1.40893668E-04  6.90000000E-01  6.24055520E-02  1.92524409E-04  6.90000000E-01  7.47741304E-02  3.85250758E-04  6.90000000E-01  7.42121262E-02  2.23669317E-04  6.90000000E-01  6.24667556E-02  1.76857514E-04  6.90000000E-01  6.24311502E-02  2.75805406E-04  6.90000000E-01  6.20290624E-02  1.75649422E-04  6.90000000E-01  6.29185792E-02  1.70430517E-04  6.90000000E-01  5.99076577E-02  6.79617151E-04  6.90000000E-01  6.31481408E-02  1.37736544E-04  6.90000000E-01  6.24555246E-02  5.95465437E-04  6.90000000E-01  5.41611010E-02  6.89557018E-04  6.90000000E-01  5.49066513E-02  6.51255175E-04
  7.20000000E-01  5.71949043E-02  8.26345834E-04  7.20000000E-01  5.20021428E-02  1.91034058E-04  7.20000000E-01  5.18995775E-02  1.69418798E-04  7.20000000E-01  5.47569901E-02  1.56533933E-04  7.20000000E-01  5.53517170E-02  1.95216258E-04  7.20000000E-01  5.50800994E-02  1.90777941E-04  7.20000000E-01  5.53474187E-02  1.67741783E-04  7.20000000E-01  5.45724318E-02  1.62168956E-04  7.20000000E-01  5.51176868E-02  1.79983890E-04  7.20000000E-01  6.69771116E-02  3.27531782E-04  7.20000000E-01  6.63894331E-02  2.34727106E-04  7.20000000E-01  5.50449602E-02  1.78212046E-04  7.20000000E-01  5.53400182E-02  2.63078575E-04  7.20000000E-01  5.46979085E-02  2.09432945E-04  7.20000000E-01  5.58907257E-02  1.73768107E-04  7.20000000E-01  5.31541977E-02  6.18684995E-04  7.20000000E-01  5.58596234E-02  1.52572300E-04  7.20000000E-01  5.57467882E-02  5.61221711E-04  7.20000000E-01  4.76352257E-02  6.37087018E-04  7.20000000E-01  4.89872184E-02  5.88693348E-04
  7.50000000E-01  5.01172102E-02  7.75107050E-04  7.50000000E-01  4.49062590E-02  1.90675439E-04  7.50000000E-01  4.47641747E-02  1.60715252E-04  7.50000000E-01  4.78669253E-02  1.55134953E-04  7.50000000E-01  4.87404929E-02  1.85386319E-04  7.50000000E-01  4.83706559E-02  1.86905887E-04  7.50000000E-01  4.88228153E-02  1.69379287E-04  7.50000000E-01  4.76640835E-02  1.48447967E-04  7.50000000E-01  4.84395420E-02  1.96154530E-04  7.50000000E-01  5.97056826E-02  3.56297811E-04  7.50000000E-01  5.90522424E-02  2.46096124E-04  7.50000000E-01  4.84280835E-02  1.61784027E-04  7.50000000E-01  4.85700133E-02  2.41832301E-04  7.50000000E-01  4.78641788E-02  2.11043014E-04  7.50000000E-01  4.91083031E-02  1.70713889E-04  7.50000000E-01  4.67450391E-02  5.82071723E-04  7.50000000E-01  4.95035718E-02  1.65409054E-04  7.50000000E-01  4.93831948E-02  5.31413529E-04  7.50000000E-01  4.15880029E-02  5.73426841E-04  7.50000000E-01  4.34158787E-02  5.38877974E-04
  7.80000000E-01  4.37908628E-02  7.25268711E-04  7.80000000E-01  3.83765625E-02  1.79377022E-04  7.80000000E-01  3.84664639E-02  1.51373665E-04  7.80000000E-01  4.17770376E-02  1.44085057E-04  7.80000000E-01  4.26323152E-02  1.74926336E-04  7.80000000E-01  4.22256008E-02  1.81760533E-04  7.80000000E-01  4.27051334E-02  1.60469382E-04  7.80000000E-01  4.16405411E-02  1.39591221E-04  7.80000000E-01  4.23502897E-02  1.96627210E-04  7.80000000E-01  5.26585634E-02  3.20540164E-04  7.80000000E-01  5.22515559E-02  2.16946585E-04  7.80000000E-01  4.22667611E-02  1.84805242E-04  7.80000000E-01  4.25487178E-02  2.51189067E-04  7.80000000E-01  4.17628579E-02  1.92107736E-04  7.80000000E-01  4.32233805E-02  1.71255489E-04  7.80000000E-01  4.09639317E-02  5.39124693E-04  7.80000000E-01  4.32807479E-02  1.69600339E-04  7.80000000E-01  4.35578022E-02  4.87738054E-04  7.80000000E-01  3.61354368E-02  5.42638228E-04  7.80000000E-01  3.82665078E-02  4.86010166E-04
  8.10000000E-01  3.81269763E-02  6.70319978E-04  8.10000000E-01  3.27026220E-02  1.61617214E-04  8.10000000E-01  3.26406338E-02  1.44795689E-04  8.10000000E-01  3.61443296E-02  1.47056461E-04  8.10000000E-01  3.69004722E-02  1.88905613E-04  8.10000000E-01  3.67158582E-02  1.79472501E-04  8.10000000E-01  3.71649223E-02  1.64496647E-04  8.10000000E-01  3.59877018E-02  1.43153537E-04  8.10000000E-01  3.67637465E-02  1.60314613E-04  8.10000000E-01  4.64700325E-02  3.05013491E-04  8.10000000E-01  4.60868025E-02  2.23349519E-04  8.10000000E-01  3.67782324E-02  1.69149212E-04  8.10000000E-01  3.70171709E-02  2.39547449E-04  8.10000000E-01  3.60951827E-02  1.95242167E-04  8.10000000E-01  3.75715772E-02  1.72103124E-04  8.10000000E-01  3.56907815E-02  4.78731375E-04  8.10000000E-01  3.77353285E-02  1.61211789E-04  8.10000000E-01  3.83556171E-02  4.26521260E-04  8.10000000E-01  3.12028189E-02  5.00906654E-04  8.10000000E-01  3.36139978E-02  4.35692190E-04
  8.40000000E-01  3.28498943E-02  6.21937520E-04  8.40000000E-01  2.75990968E-02  1.54378864E-04  8.40000000E-01  2.75206775E-02  1.37908744E-04  8.40000000E-01  3.10312657E-02  1.41816761E-04  8.40000000E-01  3.19425298E-02  1.85834695E-04  8.40000000E-01  3.16889770E-02  1.73238170E-04  8.40000000E-01  3.21739709E-02  1.61064354E-04  8.40000000E-01  3.11206932E-02  1.25840341E-04  8.40000000E-01  3.15947884E-02  1.64344858E-04  8.40000000E-01  4.05962746E-02  2.97207523E-04  8.40000000E-01  4.03136970E-02  2.03981721E-04  8.40000000E-01  3.18335419E-02  1.78574982E-04  8.40000000E-01  3.20521405E-02  2.32316080E-04  8.40000000E-01  3.11823680E-02  2.00506225E-04  8.40000000E-01  3.26180436E-02  1.70764580E-04  8.40000000E-01  3.09766042E-02  4.35180885E-04  8.40000000E-01  3.28294484E-02  1.76986754E-04  8.40000000E-01  3.33980105E-02  3.88596217E-04  8.40000000E-01  2.67212224E-02  4.48233354E-04  8.40000000E-01  2.94832652E-02  3.77151276E-04
  8.70000000E-01  2.82673239E-02  5.70309636E-04  8.70000000E-01  2.31386074E-02  1.51830502E-04  8.70000000E-01  2.30644682E-02  1.30340458E-04  8.70000000E-01  2.66407729E-02  1.41636755E-04  8.70000000E-01  2.73754663E-02  1.61531174E-04  8.70000000E-01  2.71807649E-02  1.73635285E-04  8.70000000E-01  2.77130602E-02  1.33269352E-04  8.70000000E-01  2.64933074E-02  1.26549328E-04  8.70000000E-01  2.73070613E-02  1.62914200E-04  8.70000000E-01  3.52843962E-02  2.70782709E-04  8.70000000E-01  3.52140083E-02  1.95211562E-04  8.70000000E-01  2.72076005E-02  1.55686996E-04  8.70000000E-01  2.76348613E-02  2.08930765E-04  8.70000000E-01  2.66560780E-02  1.80438483E-04  8.70000000E-01  2.81331540E-02  1.58525643E-04  8.70000000E-01  2.66543341E-02  3.91817141E-04  8.70000000E-01  2.83293868E-02  1.54970705E-04  8.70000000E-01  2.89693558E-02  3.49697006E-04  8.70000000E-01  2.28958445E-02  4.06361303E-04  8.70000000E-01  2.56289402E-02  3.51712355E-04
  9.00000000E-01  2.41506979E-02  5.30768416E-04  9.00000000E-01  1.92437768E-02  1.37625708E-04  9.00000000E-01  1.92504099E-02  1.18242327E-04  9.00000000E-01  2.26319663E-02  1.22983800E-04  9.00000000E-01  2.33891076E-02  1.59416364E-04  9.00000000E-01  2.32690789E-02  1.78603472E-04  9.00000000E-01  2.35968277E-02  1.39634969E-04  9.00000000E-01  2.26716953E-02  1.19072322E-04  9.00000000E-01  2.33545576E-02  1.33706438E-04  9.00000000E-01  3.06170962E-02  2.49082247E-04  9.00000000E-01  3.04695661E-02  1.94104943E-04  9.00000000E-01  2.32951654E-02  1.67424621E-04  9.00000000E-01  2.36519352E-02  1.97878708E-04  9.00000000E-01  2.26816678E-02  1.68985619E-04  9.00000000E-01  2.40997519E-02  1.77049417E-04  9.00000000E-01  2.27842635E-02  3.72421275E-04  9.00000000E-01  2.42674451E-02  1.65004869E-04  9.00000000E-01  2.51826869E-02  3.39593158E-04  9.00000000E-01  1.93826971E-02  3.56549729E-04  9.00000000E-01  2.22099552E-02  3.04038501E-04
  9.30000000E-01  2.05208515E-02  4.65154275E-04  9.30000000E-01  1.59527434E-02  1.25544211E-04  9.30000000E-01  1.59217621E-02  1.10732117E-04  9.30000000E-01  1.91819496E-02  1.13675345E-04  9.30000000E-01  1.98054140E-02  1.55097566E-04  9.30000000E-01  1.97117882E-02  1.62878645E-04  9.30000000E-01  2.01681512E-02  1.29744481E-04  9.30000000E-01  1.91644360E-02  1.07004624E-04  9.30000000E-01  1.97124955E-02  1.29326850E-04  9.30000000E-01  2.63452277E-02  2.29977974E-04  9.30000000E-01  2.62370700E-02  1.75232541E-04  9.30000000E-01  1.97986044E-02  1.53491218E-04  9.30000000E-01  2.01092497E-02  1.85801927E-04  9.30000000E-01  1.91811051E-02  1.63719262E-04  9.30000000E-01  2.05726832E-02  1.55888695E-04  9.30000000E-01  1.94599565E-02  3.16981997E-04  9.30000000E-01  2.06478247E-02  1.58091709E-04  9.30000000E-01  2.16841791E-02  2.85102804E-04  9.30000000E-01  1.64152588E-02  3.23715210E-04  9.30000000E-01  1.91403829E-02  2.76241273E-04
  9.60000000E-01  1.72853436E-02  4.32863061E-04  9.60000000E-01  1.29963987E-02  1.10755032E-04  9.60000000E-01  1.30831045E-02  1.02045591E-04  9.60000000E-01  1.61380614E-02  1.03097801E-04  9.60000000E-01  1.67648083E-02  1.38207113E-04  9.60000000E-01  1.65828005E-02  1.53459635E-04  9.60000000E-01  1.70578320E-02  1.17303610E-04  9.60000000E-01  1.60872075E-02  9.69809912E-05  9.60000000E-01  1.66796200E-02  1.20178552E-04  9.60000000E-01  2.26184356E-02  2.11729619E-04  9.60000000E-01  2.25328654E-02  1.67081921E-04  9.60000000E-01  1.67435735E-02  1.34483828E-04  9.60000000E-01  1.70289302E-02  1.66733757E-04  9.60000000E-01  1.61676998E-02  1.55152394E-04  9.60000000E-01  1.74302547E-02  1.46209130E-04  9.60000000E-01  1.65120524E-02  2.90618784E-04  9.60000000E-01  1.75393069E-02  1.51993126E-04  9.60000000E-01  1.85596037E-02  2.45736706E-04  9.60000000E-01  1.37374413E-02  2.88358215E-04  9.60000000E-01  1.64122985E-02  2.28600523E-04
  9.90000000E-01  1.44874993E-02  3.64896559E-04  9.90000000E-01  1.05645848E-02  1.03667414E-04  9.90000000E-01  1.06050049E-02  8.30696014E-05  9.90000000E-01  1.34400938E-02  9.63537942E-05  9.90000000E-01  1.40499249E-02  1.30019683E-04  9.90000000E-01  1.39483128E-02  1.42487644E-04  9.90000000E-01  1.43452581E-02  1.18945845E-04  9.90000000E-01  1.35045073E-02  9.02560164E-05  9.90000000E-01  1.40011848E-02  1.21175541E-04  9.90000000E-01  1.92309136E-02  1.93860726E-04  9.90000000E-01  1.91607237E-02  1.40887537E-04  9.90000000E-01  1.40551231E-02  1.37714211E-04  9.90000000E-01  1.44305876E-02  1.55635922E-04  9.90000000E-01  1.35643428E-02  1.49068924E-04  9.90000000E-01  1.47184894E-02  1.29933214E-04  9.90000000E-01  1.38915912E-02  2.48951537E-04  9.90000000E-01  1.48329990E-02  1.57824150E-04  9.90000000E-01  1.57714083E-02  2.26046135E-04  9.90000000E-01  1.14512308E-02  2.45440111E-04  9.90000000E-01  1.40334189E-02  2.12058795E-04
  1.02000000E+00  1.20524886E-02  3.26636455E-04  1.02000000E+00  8.59742994E-03  8.49214296E-05  1.02000000E+00  8.56279122E-03  7.44204455E-05  1.02000000E+00  1.11380748E-02  8.45691305E-05  1.02000000E+00  1.17005378E-02  1.15901015E-04  1.02000000E+00  1.16416345E-02  1.17650044E-04  1.02000000E+00  1.20436210E-02  1.10144997E-04  1.02000000E+00  1.12657584E-02  9.21237576E-05  1.02000000E+00  1.16551235E-02  1.02536791E-04  1.02000000E+00  1.62015586E-02  1.74399872E-04  1.02000000E+00  1.62238877E-02  1.28707779E-04  1.02000000E+00  1.17738895E-02  1.12951865E-04  1.02000000E+00  1.20850714E-02  1.39053795E-04  1.02000000E+00  1.12527114E-02  1.26569616E-04  1.02000000E+00  1.23583608E-02  1.23893650E-04  1.02000000E+00  1.16491288E-02  2.21800966E-04  1.02000000E+00  1.25073677E-02  1.47601134E-04  1.02000000E+00  1.33989402E-02  1.97528304E-04  1.02000000E+00  9.53666409E-03  2.20134029E-04  1.02000000E+00  1.19438607E-02  1.80039224E-04
  1.05000000E+00  1.00216190E-02  2.86895562E-04  1.05000000E+00  6.86549535E-03  7.58393739E-05  1.05000000E+00  6.82260070E-03  6.58014764E-05  1.05000000E+00  9.23943399E-03  7.38184862E-05  1.05000000E+00  9.74953424E-03  1.02139815E-04  1.05000000E+00  9.62722188E-03  1.17151827E-04  1.05000000E+00  1.00199230E-02  9.34815556E-05  1.05000000E+00  9.30364395E-03  8.26048261E-05  1.05000000E+00  9.63310687E-03  9.83866230E-05  1.05000000E+00  1.36657989E-02  1.54329492E-04  1.05000000E+00  1.36578976E-02  1.09523108E-04  1.05000000E+00  9.78400115E-03  1.04892659E-04  1.05000000E+00  1.00267047E-02  1.25318696E-04  1.05000000E+00  9.27327081E-03  1.14922900E-04  1.05000000E+00  1.03156969E-02  1.10976620E-04  1.05000000E+00  9.78125406E-03  2.02314143E-04  1.05000000E+00  1.04215660E-02  1.23764348E-04  1.05000000E+00  1.12737797E-02  1.77401771E-04  1.05000000E+00  7.89013811E-03  2.02921496E-04  1.05000000E+00  1.00999389E-02  1.52602647E-04
  1.08000000E+00  8.30153842E-03  2.48257720E-04  1.08000000E+00  5.46277320E-03  6.43856557E-05  1.08000000E+00  5.45750444E-03  5.63183406E-05  1.08000000E+00  7.57975389E-03  6.81106231E-05  1.08000000E+00  7.99491145E-03  9.35164308E-05  1.08000000E+00  7.98241970E-03  1.09152136E-04  1.08000000E+00  8.25234416E-03  9.57803942E-05  1.08000000E+00  7.64357868E-03  6.79860181E-05  1.08000000E+00  7.98788649E-03  8.72508753E-05  1.08000000E+00  1.14469475E-02  1.42416662E-04  1.08000000E+00  1.14796388E-02  1.06158828E-04  1.08000000E+00  8.12925123E-03  9.24290874E-05  1.08000000E+00  8.34214655E-03  1.05827338E-04  1.08000000E+00  7.65280878E-03  1.00515996E-04  1.08000000E+00  8.55210049E-03  9.20738198E-05  1.08000000E+00  8.05700387E-03  1.71928790E-04  1.08000000E+00  8.64693535E-03  1.19451135E-04  1.08000000E+00  9.50246784E-03  1.53993281E-04  1.08000000E+00  6.43951352E-03  1.75718220E-04  1.08000000E+00  8.54121383E-03  1.43111198E-04
  1.11000000E+00  6.80667449E-03  2.11838747E-04  1.11000000E+00  4.34040739E-03  5.73452144E-05  1.11000000E+00  4.29660640E-03  4.81139648E-05  1.11000000E+00  6.18061390E-03  5.97563682E-05  1.11000000E+00  6.59274876E-03  8.95029534E-05  1.11000000E+00  6.54076991E-03  1.03090296E-04  1.11000000E+00  6.81026846E-03  8.31987545E-05  1.11000000E+00  6.25168594E-03  6.55575717E-05  1.11000000E+00  6.51440910E-03  7.40836970E-05  1.11000000E+00  9.51002781E-03  1.16750405E-04  1.11000000E+00  9.56515374E-03  9.56878802E-05  1.11000000E+00  6.66377016E-03  8.17419138E-05  1.11000000E+00  6.87365636E-03  9.52264210E-05  1.11000000E+00  6.29552877E-03  9.21286574E-05  1.11000000E+00  7.02632722E-03  9.50675599E-05  1.11000000E+00  6.72437921E-03  1.56956548E-04  1.11000000E+00  7.18395994E-03  1.07209034E-04  1.11000000E+00  7.92902018E-03  1.33438213E-04  1.11000000E+00  5.31048615E-03  1.51491284E-04  1.11000000E+00  7.17423580E-03  1.17627788E-04
  1.14000000E+00  5.51638904E-03  1.79283055E-04  1.14000000E+00  3.35917349E-03  4.57757373E-05  1.14000000E+00  3.34229883E-03  4.19926626E-05  1.14000000E+00  5.03363524E-03  5.15430867E-05  1.14000000E+00  5.32345384E-03  8.02156867E-05  1.14000000E+00  5.35892541E-03  8.61009782E-05  1.14000000E+00  5.58032341E-03  7.27957600E-05  1.14000000E+00  5.05876978E-03  5.89099784E-05  1.14000000E+00  5.35527212E-03  7.40398807E-05  1.14000000E+00  7.83606311E-03  1.07639189E-04  1.14000000E+00  7.96094163E-03  8.32853259E-05  1.14000000E+00  5.45992965E-03  7.67857020E-05  1.14000000E+00  5.68305677E-03  7.96230173E-05  1.14000000E+00  5.11767147E-03  8.05596245E-05  1.14000000E+00  5.73102130E-03  8.30787975E-05  1.14000000E+00  5.55045994E-03  1.33967562E-04  1.14000000E+00  5.89989514E-03  9.94400657E-05  1.14000000E+00  6.63477126E-03  1.15173666E-04  1.14000000E+00  4.29601694E-03  1.38270314E-04  1.14000000E+00  6.00873120E-03  1.06483183E-04
  1.17000000E+00  4.50713117E-03  1.58031559E-04  1.17000000E+00  2.61208314E-03  3.76066443E-05  1.17000000E+00  2.60659782E-03  3.82686982E-05  1.17000000E+00  4.06678231E-03  4.83132931E-05  1.17000000E+00  4.34331144E-03  7.11893651E-05  1.17000000E+00  4.34244000E-03  8.05937279E-05  1.17000000E+00  4.53241178E-03  6.78961308E-05  1.17000000E+00  4.08572915E-03  4.92839904E-05  1.17000000E+00  4.34905320E-03  5.86427232E-05  1.17000000E+00  6.42917779E-03  9.34053908E-05  1.17000000E+00  6.52293963E-03  7.18873135E-05  1.17000000E+00  4.45737679E-03  7.22126970E-05  1.17000000E+00  4.61997183E-03  7.48215486E-05  1.17000000E+00  4.12763904E-03  6.83513480E-05  1.17000000E+00  4.70809243E-03  7.07520655E-05  1.17000000E+00  4.51586623E-03  1.17003969E-04  1.17000000E+00  4.84544788E-03  8.14051062E-05  1.17000000E+00  5.48161050E-03  9.76022777E-05  1.17000000E+00  3.49707193E-03  1.10665215E-04  1.17000000E+00  4.99816909E-03  9.19353279E-05
  1.20000000E+00  3.64276671E-03  1.30940412E-04  1.20000000E+00  2.02451153E-03  3.40087748E-05  1.20000000E+00  1.99175125E-03  3.03185790E-05  1.20000000E+00  3.30431192E-03  4.16160736E-05  1.20000000E+00  3.48409753E-03  6.12736966E-05  1.20000000E+00  3.51446254E-03  6.23226080E-05  1.20000000E+00  3.69750601E-03  5.53872030E-05  1.20000000E+00  3.31359859E-03  5.05986925E-05  1.20000000E+00  3.51752307E-03  5.42994334E-05  1.20000000E+00  5.27158548E-03  8.48278938E-05  1.20000000E+00  5.39519252E-03  6.97432698E-05  1.20000000E+00  3.59244609E-03  5.66346788E-05  1.20000000E+00  3.72480895E-03  6.15121950E-05  1.20000000E+00  3.34366867E-03  6.02689127E-05  1.20000000E+00  3.78246637E-03  5.91435741E-05  1.20000000E+00  3.70397454E-03  1.03288297E-04  1.20000000E+00  3.98455491E-03  7.89294683E-05  1.20000000E+00  4.52894825E-03  8.84180596E-05  1.20000000E+00  2.85452270E-03  1.01520172E-04  1.20000000E+00  4.16621650E-03  7.77918993E-05
  1.23000000E+00  2.94622581E-03  1.09744573E-04  1.23000000E+00  1.54256353E-03  2.72108056E-05  1.23000000E+00  1.51144660E-03  2.43566213E-05  1.23000000E+00  2.63050597E-03  3.83465180E-05  1.23000000E+00  2.80517672E-03  5.37148551E-05  1.23000000E+00  2.83689234E-03  5.68387746E-05  1.23000000E+00  3.01546865E-03  4.78822183E-05  1.23000000E+00  2.66327769E-03  4.22251379E-05  1.23000000E+00  2.78845641E-03  5.15386527E-05  1.23000000E+00  4.28227159E-03  6.52349185E-05  1.23000000E+00  4.37324728E-03  5.64201229E-05  1.23000000E+00  2.91624258E-03  5.25427186E-05  1.23000000E+00  3.02555801E-03  5.69220559E-05  1.23000000E+00  2.67071658E-03  5.26568528E-05  1.23000000E+00  3.07275977E-03  5.24040057E-05  1.23000000E+00  3.03981948E-03  8.75423247E-05  1.23000000E+00  3.17600150E-03  7.16338781E-05  1.23000000E+00  3.73317846E-03  7.78239923E-05  1.23000000E+00  2.26113547E-03  8.40131983E-05  1.23000000E+00  3.45764003E-03  6.48766871E-05
  1.26000000E+00  2.31097442E-03  9.49607859E-05  1.26000000E+00  1.15676172E-03  2.53669966E-05  1.26000000E+00  1.16113788E-03  2.24111218E-05  1.26000000E+00  2.09266416E-03  3.42862700E-05  1.26000000E+00  2.20758241E-03  4.60290798E-05  1.26000000E+00  2.26268113E-03  4.85910895E-05  1.26000000E+00  2.40573184E-03  4.16952808E-05  1.26000000E+00  2.11346957E-03  3.38244303E-05  1.26000000E+00  2.23450490E-03  4.45867534E-05  1.26000000E+00  3.46415530E-03  5.99454233E-05  1.26000000E+00  3.57619123E-03  5.20662366E-05  1.26000000E+00  2.33958718E-03  4.78820008E-05  1.26000000E+00  2.44937262E-03  4.56934705E-05  1.26000000E+00  2.15139182E-03  4.47436572E-05  1.26000000E+00  2.47495006E-03  4.67364526E-05  1.26000000E+00  2.46401584E-03  7.40033185E-05  1.26000000E+00  2.56905844E-03  5.88290581E-05  1.26000000E+00  3.07407065E-03  6.70002772E-05  1.26000000E+00  1.82619677E-03  7.56665051E-05  1.26000000E+00  2.84909774E-03  5.95689707E-05
  1.29000000E+00  1.86529306E-03  7.91297944E-05  1.29000000E+00  8.73931269E-04  2.04190295E-05  1.29000000E+00  8.68651606E-04  1.90178032E-05  1.29000000E+00  1.66406905E-03  2.82180550E-05  1.29000000E+00  1.72644932E-03  3.96625395E-05  1.29000000E+00  1.79266450E-03  4.50158860E-05  1.29000000E+00  1.91313852E-03  3.57591387E-05  1.29000000E+00  1.68991918E-03  3.25724806E-05  1.29000000E+00  1.78197832E-03  4.12182240E-05  1.29000000E+00  2.77293640E-03  5.11739949E-05  1.29000000E+00  2.92195479E-03  4.33359323E-05  1.29000000E+00  1.90847158E-03  4.52977789E-05  1.29000000E+00  1.95898622E-03  4.00885092E-05  1.29000000E+00  1.67892506E-03  3.85060393E-05  1.29000000E+00  2.01063362E-03  4.27961295E-05  1.29000000E+00  2.01976820E-03  6.07291614E-05  1.29000000E+00  2.06795915E-03  5.70727317E-05  1.29000000E+00  2.49629287E-03  5.50715603E-05  1.29000000E+00  1.44252595E-03  6.11566156E-05  1.29000000E+00  2.34233655E-03  5.11251759E-05
  1.32000000E+00  1.48485367E-03  6.56761112E-05  1.32000000E+00  6.64305817E-04  1.57673600E-05  1.32000000E+00  6.39064756E-04  1.63819670E-05  1.32000000E+00  1.31839954E-03  2.43837258E-05  1.32000000E+00  1.39155411E-03  3.41448676E-05  1.32000000E+00  1.41696046E-03  4.21266901E-05  1.32000000E+00  1.53593231E-03  3.14368217E-05  1.32000000E+00  1.34389697E-03  2.71100061E-05  1.32000000E+00  1.39433504E-03  3.10924879E-05  1.32000000E+00  2.20911616E-03  4.27054891E-05  1.32000000E+00  2.31146051E-03  4.06462236E-05  1.32000000E+00  1.50757509E-03  3.74068544E-05  1.32000000E+00  1.56021602E-03  3.42857912E-05  1.32000000E+00  1.33466462E-03  3.42142927E-05  1.32000000E+00  1.60192902E-03  3.76036476E-05  1.32000000E+00  1.61999724E-03  5.34635335E-05  1.32000000E+00  1.66780372E-03  4.85693676E-05  1.32000000E+00  2.03033257E-03  4.76546395E-05  1.32000000E+00  1.16815562E-03  5.59639184E-05  1.32000000E+00  1.94555990E-03  4.08561126E-05
  1.35000000E+00  1.17171175E-03  5.38553043E-05  1.35000000E+00  4.89890949E-04  1.33962938E-05  1.35000000E+00  4.72586996E-04  1.35081030E-05  1.35000000E+00  1.02686482E-03  2.09480533E-05  1.35000000E+00  1.08942883E-03  3.10865794E-05  1.35000000E+00  1.12748209E-03  3.46876963E-05  1.35000000E+00  1.23166342E-03  2.69784682E-05  1.35000000E+00  1.05396105E-03  2.50714935E-05  1.35000000E+00  1.10716342E-03  2.98584158E-05  1.35000000E+00  1.75292373E-03  3.45164143E-05  1.35000000E+00  1.85133497E-03  3.58057832E-05  1.35000000E+00  1.21275860E-03  3.50713054E-05  1.35000000E+00  1.26082261E-03  2.89178417E-05  1.35000000E+00  1.05053461E-03  2.64331590E-05  1.35000000E+00  1.27837995E-03  3.21195391E-05  1.35000000E+00  1.31071646E-03  4.57591878E-05  1.35000000E+00  1.33511386E-03  4.45893772E-05  1.35000000E+00  1.67583434E-03  4.13883934E-05  1.35000000E+00  9.31165512E-04  4.92804294E-05  1.35000000E+00  1.58823048E-03  3.75987675E-05
  1.38000000E+00  9.31285016E-04  4.66823087E-05  1.38000000E+00  3.65334057E-04  1.10232348E-05  1.38000000E+00  3.39229720E-04  1.03264289E-05  1.38000000E+00  8.17084533E-04  1.80003214E-05  1.38000000E+00  8.48812487E-04  2.43092867E-05  1.38000000E+00  8.95878055E-04  3.10195096E-05  1.38000000E+00  9.66624343E-04  2.56176109E-05  1.38000000E+00  8.50776364E-04  2.34662322E-05  1.38000000E+00  8.58055546E-04  2.72580980E-05  1.38000000E+00  1.39910447E-03  3.32658439E-05  1.38000000E+00  1.47879643E-03  2.90009150E-05  1.38000000E+00  9.64124431E-04  2.92559392E-05  1.38000000E+00  1.00123392E-03  2.49462146E-05  1.38000000E+00  8.31719753E-04  2.71692309E-05  1.38000000E+00  1.01051321E-03  2.79874550E-05  1.38000000E+00  1.06078135E-03  3.89286132E-05  1.38000000E+00  1.07627988E-03  4.01285781E-05  1.38000000E+00  1.36900150E-03  3.75661304E-05  1.38000000E+00  7.44969851E-04  4.36882112E-05  1.38000000E+00  1.31990844E-03  3.19779038E-05
